Reported_Date,Type,State,Age_Group,Gender,Cases,Monetary_Loss
2000-01-26,Credit Card Fraud,TX,30-39,Male,89,23077.1
2000-01-27,Employment Fraud,FL,30-39,Female,81,2541.84
2000-01-28,Bank Fraud,CA,50-59,Male,104,1088.59
2000-01-29,Government Documents or Benefits Fraud,OH,30-39,Male,100,2787.88
2000-01-30,Employment Fraud,FL,30-39,Male,96,460.54
2000-01-31,Loan or Lease Fraud,TX,30-39,Male,80,9574.46
2000-01-31,Bank Fraud,FL,30-39,Female,86,4028.3
2000-01-31,Credit Card Fraud,CA,30-39,Female,104,4495.47
2000-01-31,Credit Card Fraud,OH,18-29,Female,87,924.24
2000-02-01,Bank Fraud,TX,50-59,Female,95,2198.21
2000-02-01,Phone or Utilities Fraud,MI,50-59,Female,83,431.85
2000-02-01,Credit Card Fraud,CA,30-39,Female,75,4346.15
2000-02-02,Loan or Lease Fraud,OH,30-39,Male,103,1077.0
2000-02-03,Credit Card Fraud,PA,40-49,Female,92,8704.97
2000-02-04,Loan or Lease Fraud,NY,60+,Female,96,8097.11
2000-02-06,Bank Fraud,GA,60+,Female,93,9011.4
2000-02-07,Tax-Related Fraud,CA,50-59,Male,95,2810.31
2000-02-08,Government Documents or Benefits Fraud,NC,18-29,Male,87,10870.69
2000-02-08,Employment Fraud,CA,50-59,Female,90,1343.43
2000-02-15,Government Documents or Benefits Fraud,NY,30-39,Female,102,3275.04
2000-02-15,Tax-Related Fraud,IL,40-49,Male,93,233.67
2000-02-16,Loan or Lease Fraud,PA,50-59,Female,93,4398.13
2000-02-17,Credit Card Fraud,NY,50-59,Male,124,3895.0
2000-02-17,Credit Card Fraud,MI,30-39,Male,96,7668.59
2000-02-17,Government Documents or Benefits Fraud,FL,40-49,Female,72,951.28
2000-02-19,Credit Card Fraud,NC,60+,Female,108,6658.08
2000-02-20,Phone or Utilities Fraud,FL,30-39,Female,109,7027.22
2000-02-20,Loan or Lease Fraud,CA,30-39,Female,96,4375.42
2000-02-20,Tax-Related Fraud,TX,18-29,Female,115,9188.8
2000-02-21,Credit Card Fraud,TX,40-49,Female,101,
2000-02-21,Loan or Lease Fraud,TX,50-59,Male,104,1503.79
2000-02-21,Bank Fraud,GA,50-59,Female,105,1559.6
2000-02-22,Credit Card Fraud,IL,50-59,Male,97,21266.26
2000-02-23,Loan or Lease Fraud,NY,18-29,Male,111,6338.83
2000-02-24,Credit Card Fraud,CA,30-39,Female,98,1244.2
2000-02-25,Employment Fraud,NY,18-29,Female,88,344.73
2000-02-25,Bank Fraud,CA,50-59,Male,93,4334.21
2000-02-26,Employment Fraud,OH,30-39,Female,110,3856.77
2000-02-27,Employment Fraud,PA,40-49,Female,105,1618.09
2000-02-29,Phone or Utilities Fraud,NC,30-39,Female,105,
2000-02-29,Loan or Lease Fraud,TX,60+,Male,78,4624.38
2000-02-29,Loan or Lease Fraud,CA,50-59,Male,102,5539.92
2000-03-01,Credit Card Fraud,TX,30-39,Female,105,12517.41
2000-03-01,Loan or Lease Fraud,TX,30-39,Female,105,8739.0
2000-03-02,Employment Fraud,GA,50-59,Female,92,1472.27
2000-03-02,Credit Card Fraud,CA,50-59,Male,87,2700.28
2000-03-02,Credit Card Fraud,TX,40-49,Male,99,8308.73
2000-03-05,Government Documents or Benefits Fraud,MI,30-39,Female,93,522.8
2000-03-05,Tax-Related Fraud,NC,60+,Female,109,8871.7
2000-03-12,Credit Card Fraud,TX,40-49,Female,73,347.12
2000-03-13,Employment Fraud,IL,30-39,Female,96,4053.12
2000-03-14,Phone or Utilities Fraud,NY,30-39,Male,85,792.33
2000-03-14,Phone or Utilities Fraud,FL,40-49,Male,101,1151.61
2000-03-15,Bank Fraud,PA,18-29,Male,105,8078.25
2000-03-18,Bank Fraud,NY,30-39,Male,96,2377.94
2000-03-18,Loan or Lease Fraud,NC,18-29,Male,96,3962.19
2000-03-19,Loan or Lease Fraud,MI,18-29,Female,124,3466.32
2000-03-22,Bank Fraud,CA,40-49,Male,100,
2000-03-23,Loan or Lease Fraud,FL,40-49,Male,91,83896.9
2000-03-24,Phone or Utilities Fraud,FL,40-49,Female,89,2968.78
2000-03-25,Phone or Utilities Fraud,FL,60+,Male,92,2786.28
2000-03-25,Credit Card Fraud,CA,50-59,Female,92,2491.35
2000-03-26,Credit Card Fraud,FL,40-49,Female,94,1132.72
2000-03-27,Bank Fraud,TX,30-39,Male,102,11088.03
2000-03-28,Bank Fraud,TX,18-29,Female,96,3067.91
2000-03-29,Loan or Lease Fraud,NY,18-29,Other,97,867.33
2000-03-30,Credit Card Fraud,CA,50-59,Male,90,2957.86
2000-03-31,Employment Fraud,OH,40-49,Male,112,4092.38
2000-04-01,Credit Card Fraud,GA,50-59,Female,100,15698.78
2000-04-02,Loan or Lease Fraud,FL,50-59,Male,96,4420.95
2000-04-03,Tax-Related Fraud,CA,40-49,Female,104,6806.28
2000-04-05,Loan or Lease Fraud,PA,40-49,Female,87,11747.65
2000-04-06,Loan or Lease Fraud,TX,30-39,Male,97,1425.22
2000-04-08,Loan or Lease Fraud,TX,50-59,Female,95,5663.33
2000-04-11,Bank Fraud,CA,18-29,Male,84,1340.6
2000-04-12,Credit Card Fraud,IL,18-29,Female,92,1865.19
2000-04-14,Bank Fraud,IL,30-39,Male,87,5913.97
2000-04-15,Credit Card Fraud,OH,30-39,Male,110,1237.07
2000-04-15,Loan or Lease Fraud,OH,50-59,Female,98,6159.06
2000-04-15,Phone or Utilities Fraud,GA,40-49,Male,90,1311.86
2000-04-16,Credit Card Fraud,CA,40-49,Male,82,11542.57
2000-04-16,Phone or Utilities Fraud,PA,30-39,Female,99,55213.01
2000-04-17,Phone or Utilities Fraud,MI,60+,Female,103,16970.66
2000-04-17,Credit Card Fraud,NY,40-49,Male,95,42345.38
2000-04-20,Credit Card Fraud,NY,30-39,Female,92,2241.83
2000-04-21,Employment Fraud,PA,60+,Male,101,832.2
2000-04-22,Bank Fraud,CA,30-39,Female,91,8940.61
2000-04-23,Credit Card Fraud,CA,40-49,Female,88,4000.35
2000-04-23,Credit Card Fraud,FL,40-49,Male,88,1782.03
2000-04-26,Bank Fraud,MI,50-59,Male,95,18554.84
2000-04-26,Employment Fraud,CA,30-39,Female,72,2513.1
2000-04-28,Credit Card Fraud,TX,30-39,Male,98,3987.63
2000-04-30,Employment Fraud,FL,30-39,Male,82,7418.29
2000-05-02,Bank Fraud,TX,40-49,Female,80,1816.8
2000-05-03,Tax-Related Fraud,GA,50-59,Male,94,350.04
2000-05-03,Phone or Utilities Fraud,TX,50-59,Male,71,6504.7
2000-05-06,Credit Card Fraud,TX,30-39,Male,90,11949.11
2000-05-07,Employment Fraud,CA,18-29,Male,95,27673.52
2000-05-09,Credit Card Fraud,IL,40-49,Male,66,580.65
2000-05-10,Loan or Lease Fraud,OH,40-49,Male,77,35172.47
2000-05-11,Tax-Related Fraud,MI,30-39,Male,106,578.52
2000-05-11,Bank Fraud,FL,30-39,Female,100,2163.0
2000-05-12,Phone or Utilities Fraud,CA,18-29,Female,93,1024.79
2000-05-13,Credit Card Fraud,TX,50-59,Female,87,552.97
2000-05-13,Credit Card Fraud,PA,30-39,Female,88,6050.92
2000-05-16,Bank Fraud,FL,60+,Female,85,518.4
2000-05-16,Credit Card Fraud,CA,40-49,Female,93,
2000-05-17,Credit Card Fraud,NY,40-49,Male,84,11340.48
2000-05-19,Credit Card Fraud,IL,18-29,Female,104,1151.65
2000-05-20,Credit Card Fraud,NC,18-29,Female,93,11742.04
2000-05-21,Phone or Utilities Fraud,IL,50-59,Male,91,4744.91
2000-05-23,Bank Fraud,FL,40-49,Male,101,2542.26
2000-05-24,Bank Fraud,MI,40-49,Female,104,1884.11
2000-05-25,Bank Fraud,OH,50-59,Male,77,820.83
2000-05-25,Credit Card Fraud,NY,40-49,Female,84,1062.51
2000-05-26,Bank Fraud,NC,40-49,Male,99,851.42
2000-05-27,Phone or Utilities Fraud,FL,30-39,Male,106,27536.22
2000-05-28,Bank Fraud,CA,30-39,Female,92,2817.63
2000-05-28,Credit Card Fraud,GA,30-39,Male,76,5429.98
2000-05-29,Employment Fraud,NC,18-29,Female,93,13713.41
2000-05-30,Bank Fraud,FL,30-39,Male,93,6487.31
2000-05-30,Government Documents or Benefits Fraud,PA,60+,Male,91,9863.87
2000-05-31,Bank Fraud,CA,18-29,Female,103,6188.74
2000-06-01,Government Documents or Benefits Fraud,TX,50-59,Male,64,28135.77
2000-06-02,Government Documents or Benefits Fraud,IL,40-49,Male,72,11741.19
2000-06-02,Credit Card Fraud,FL,40-49,Female,79,2332.48
2000-06-02,Tax-Related Fraud,CA,60+,Female,76,3824.05
2000-06-03,Credit Card Fraud,FL,40-49,Female,81,2467.14
2000-06-08,Credit Card Fraud,FL,60+,Female,82,1532.21
2000-06-11,Phone or Utilities Fraud,PA,50-59,Female,100,5180.75
2000-06-12,Bank Fraud,CA,18-29,Female,96,1519.86
2000-06-12,Tax-Related Fraud,TX,18-29,Male,75,1496.73
2000-06-14,Employment Fraud,CA,50-59,Female,80,4781.93
2000-06-14,Bank Fraud,GA,40-49,Male,86,1314.33
2000-06-15,Credit Card Fraud,FL,40-49,Male,90,2125.53
2000-06-15,Government Documents or Benefits Fraud,TX,18-29,Female,80,5306.28
2000-06-15,Bank Fraud,PA,40-49,Male,89,3846.59
2000-06-16,Credit Card Fraud,NY,30-39,Female,64,7562.26
2000-06-16,Credit Card Fraud,FL,40-49,Male,85,9020.79
2000-06-17,Credit Card Fraud,FL,50-59,Female,93,1791.31
2000-06-17,Phone or Utilities Fraud,TX,30-39,Female,68,2373.79
2000-06-18,Credit Card Fraud,OH,30-39,Male,74,2626.64
2000-06-18,Loan or Lease Fraud,CA,30-39,Female,76,1118.66
2000-06-20,Credit Card Fraud,NY,50-59,Male,88,9731.25
2000-06-24,Phone or Utilities Fraud,GA,30-39,Male,74,8051.39
2000-06-24,Bank Fraud,CA,60+,Female,87,1182.48
2000-06-26,Phone or Utilities Fraud,CA,30-39,Male,89,7072.17
2000-06-27,Bank Fraud,CA,30-39,Female,90,1866.15
2000-06-27,Tax-Related Fraud,CA,30-39,Female,60,5669.9
2000-06-28,Government Documents or Benefits Fraud,IL,40-49,Female,91,3242.82
2000-06-29,Tax-Related Fraud,CA,60+,Female,84,884.9
2000-06-30,Employment Fraud,MI,60+,Female,79,2620.25
2000-06-30,Bank Fraud,TX,50-59,Female,93,1449.33
2000-06-30,Credit Card Fraud,CA,60+,Male,76,1897.78
2000-07-03,Bank Fraud,NY,18-29,Male,87,1327.41
2000-07-11,Phone or Utilities Fraud,TX,18-29,Male,65,3757.13
2000-07-12,Credit Card Fraud,FL,50-59,Male,63,1112.14
2000-07-14,Loan or Lease Fraud,OH,30-39,Male,71,12461.11
2000-07-16,Bank Fraud,CA,50-59,Male,61,14938.38
2000-07-17,Credit Card Fraud,FL,30-39,Female,60,1922.86
2000-07-18,Credit Card Fraud,IL,18-29,Male,74,4540.01
2000-07-19,Phone or Utilities Fraud,CA,50-59,Female,70,14278.95
2000-07-19,Loan or Lease Fraud,FL,40-49,Female,72,1611.72
2000-07-21,Phone or Utilities Fraud,CA,60+,Male,79,12375.88
2000-07-22,Bank Fraud,NC,18-29,Male,75,1259.35
2000-07-23,Credit Card Fraud,PA,30-39,Female,61,14297.61
2000-07-27,Tax-Related Fraud,FL,40-49,Other,75,669.96
2000-07-30,Government Documents or Benefits Fraud,TX,60+,Female,76,5998.8
2000-07-31,Government Documents or Benefits Fraud,FL,60+,Male,65,2250.01
2000-07-31,Loan or Lease Fraud,NC,40-49,Female,78,1438.5
2000-07-31,Phone or Utilities Fraud,GA,30-39,Female,56,5705.96
2000-08-01,Phone or Utilities Fraud,TX,40-49,Male,86,593.43
2000-08-01,Credit Card Fraud,OH,18-29,Male,60,351.41
2000-08-02,Credit Card Fraud,MI,60+,Male,39,633.19
2000-08-06,Employment Fraud,MI,60+,Male,82,2310.49
2000-08-06,Credit Card Fraud,TX,40-49,Male,50,3637.61
2000-08-06,Credit Card Fraud,CA,30-39,Female,52,1004.78
2000-08-08,Government Documents or Benefits Fraud,NC,18-29,Female,72,513.21
2000-08-08,Government Documents or Benefits Fraud,FL,18-29,Female,65,1160.64
2000-08-08,Phone or Utilities Fraud,OH,50-59,Female,52,6640.4
2000-08-08,Credit Card Fraud,FL,30-39,Female,70,2301.62
2000-08-11,Bank Fraud,CA,18-29,Male,77,
2000-08-12,Credit Card Fraud,NY,30-39,Female,44,1038.56
2000-08-12,Phone or Utilities Fraud,MI,18-29,Male,55,
2000-08-12,Phone or Utilities Fraud,FL,30-39,Female,55,1919.53
2000-08-13,Credit Card Fraud,PA,30-39,Female,75,3060.42
2000-08-13,Phone or Utilities Fraud,PA,30-39,Female,57,1395.33
2000-08-14,Credit Card Fraud,TX,50-59,Male,54,876.37
2000-08-14,Credit Card Fraud,IL,30-39,Female,73,1253.88
2000-08-16,Phone or Utilities Fraud,CA,30-39,Male,61,9458.05
2000-08-17,Phone or Utilities Fraud,OH,40-49,Female,76,1265.72
2000-08-17,Phone or Utilities Fraud,PA,40-49,Female,74,3549.94
2000-08-18,Tax-Related Fraud,GA,60+,Male,59,
2000-08-19,Bank Fraud,CA,40-49,Female,65,1384.06
2000-08-20,Credit Card Fraud,PA,30-39,Male,58,1051.25
2000-08-23,Credit Card Fraud,OH,60+,Female,55,363.79
2000-08-23,Credit Card Fraud,TX,30-39,Male,68,5844.72
2000-08-23,Employment Fraud,OH,30-39,Female,60,5007.65
2000-08-24,Government Documents or Benefits Fraud,NY,18-29,Female,52,3548.09
2000-08-25,Bank Fraud,CA,30-39,Female,54,1258.27
2000-08-27,Phone or Utilities Fraud,IL,40-49,Female,59,8505.26
2000-08-27,Credit Card Fraud,CA,40-49,Female,56,2573.53
2000-08-27,Bank Fraud,TX,18-29,Male,57,4403.57
2000-08-28,Credit Card Fraud,GA,40-49,Male,68,5435.92
2000-08-30,Credit Card Fraud,OH,50-59,Male,63,2514.48
2000-08-30,Loan or Lease Fraud,IL,50-59,Male,57,11893.12
2000-08-31,Bank Fraud,NY,30-39,Female,50,1316.62
2000-09-05,Loan or Lease Fraud,IL,18-29,Male,68,4952.15
2000-09-07,Credit Card Fraud,CA,18-29,Male,70,1109.66
2000-09-09,Phone or Utilities Fraud,TX,30-39,Female,62,3198.96
2000-09-10,Phone or Utilities Fraud,TX,30-39,Female,66,711.01
2000-09-12,Employment Fraud,CA,40-49,Male,52,3206.33
2000-09-13,Credit Card Fraud,FL,40-49,Male,55,3301.8
2000-09-13,Employment Fraud,NY,40-49,Male,54,14912.52
2000-09-15,Phone or Utilities Fraud,MI,18-29,Female,61,16143.36
2000-09-15,Government Documents or Benefits Fraud,CA,40-49,Female,68,2554.83
2000-09-16,Credit Card Fraud,NY,18-29,Female,53,2012.51
2000-09-18,Phone or Utilities Fraud,NY,30-39,Female,61,981.93
2000-09-18,Employment Fraud,GA,18-29,Male,54,4089.48
2000-09-19,Government Documents or Benefits Fraud,FL,50-59,Female,54,6684.78
2000-09-20,Employment Fraud,NY,18-29,Female,58,1453.51
2000-09-21,Bank Fraud,FL,30-39,Female,76,2089.5
2000-09-21,Government Documents or Benefits Fraud,FL,40-49,Female,51,1496.16
2000-09-21,Bank Fraud,CA,30-39,Female,71,2435.16
2000-09-22,Government Documents or Benefits Fraud,NY,18-29,Female,64,2388.58
2000-09-22,Loan or Lease Fraud,TX,18-29,Female,68,3085.32
2000-09-23,Employment Fraud,IL,18-29,Female,69,5585.19
2000-09-26,Bank Fraud,TX,40-49,Female,54,679.38
2000-09-28,Credit Card Fraud,CA,50-59,Male,68,1074.49
2000-09-28,Loan or Lease Fraud,CA,50-59,Male,69,5426.0
2000-09-30,Employment Fraud,OH,40-49,Female,52,4942.9
2000-09-30,Bank Fraud,TX,50-59,Female,67,
2000-10-02,Phone or Utilities Fraud,MI,40-49,Male,60,1492.68
2000-10-02,Phone or Utilities Fraud,CA,30-39,Female,81,9457.38
2000-10-03,Phone or Utilities Fraud,FL,30-39,Male,39,2244.96
2000-10-04,Phone or Utilities Fraud,OH,30-39,Male,84,1934.34
2000-10-05,Credit Card Fraud,TX,60+,Male,76,2796.08
2000-10-07,Loan or Lease Fraud,OH,40-49,Female,54,2429.55
2000-10-07,Credit Card Fraud,NC,18-29,Male,55,2759.67
2000-10-07,Credit Card Fraud,TX,30-39,Other,67,3429.5
2000-10-13,Phone or Utilities Fraud,NY,40-49,Female,66,1261.97
2000-10-13,Bank Fraud,MI,40-49,Female,68,1646.77
2000-10-13,Phone or Utilities Fraud,IL,60+,Female,41,2889.05
2000-10-14,Phone or Utilities Fraud,OH,40-49,Female,69,3096.15
2000-10-15,Credit Card Fraud,PA,60+,Female,37,466.65
2000-10-15,Government Documents or Benefits Fraud,TX,40-49,Female,62,7750.78
2000-10-15,Credit Card Fraud,TX,18-29,Female,71,2388.48
2000-10-16,Credit Card Fraud,PA,30-39,Female,70,1653.59
2000-10-16,Phone or Utilities Fraud,TX,60+,Female,58,3598.15
2000-10-17,Bank Fraud,MI,40-49,Female,71,7408.8
2000-10-17,Bank Fraud,CA,50-59,Male,58,6538.18
2000-10-20,Employment Fraud,TX,30-39,Male,68,12370.71
2000-10-21,Credit Card Fraud,CA,18-29,Male,67,2158.57
2000-10-22,Credit Card Fraud,NC,60+,Male,71,1326.23
2000-10-23,Credit Card Fraud,PA,40-49,Male,70,2272.76
2000-10-24,Government Documents or Benefits Fraud,CA,18-29,Male,59,2725.6
2000-10-24,Bank Fraud,NC,50-59,Female,56,2157.62
2000-10-24,Bank Fraud,GA,40-49,Male,68,9799.98
2000-10-28,Tax-Related Fraud,CA,30-39,Female,57,2299.71
2000-10-29,Bank Fraud,CA,18-29,Female,76,7006.09
2000-10-30,Bank Fraud,NY,30-39,Female,53,5663.39
2000-10-30,Government Documents or Benefits Fraud,OH,60+,Male,61,4661.84
2000-10-30,Employment Fraud,NY,50-59,Male,60,757.8
2000-11-01,Government Documents or Benefits Fraud,TX,60+,Female,74,672.72
2000-11-01,Credit Card Fraud,FL,40-49,Male,69,5498.3
2000-11-02,Employment Fraud,FL,40-49,Female,67,1178.37
2000-11-02,Bank Fraud,CA,40-49,Other,60,4388.03
2000-11-04,Bank Fraud,FL,30-39,Male,73,26585.11
2000-11-05,Government Documents or Benefits Fraud,NY,40-49,Male,69,2045.26
2000-11-06,Loan or Lease Fraud,OH,18-29,Male,77,28224.62
2000-11-06,Employment Fraud,NY,50-59,Male,76,7424.95
2000-11-07,Government Documents or Benefits Fraud,NY,40-49,Male,48,1089.32
2000-11-07,Credit Card Fraud,PA,60+,Male,69,4785.48
2000-11-10,Employment Fraud,MI,60+,Female,69,35481.06
2000-11-10,Bank Fraud,FL,50-59,Other,82,5154.43
2000-11-11,Credit Card Fraud,IL,18-29,Male,88,1237.15
2000-11-11,Credit Card Fraud,FL,40-49,Male,49,3430.01
2000-11-12,Credit Card Fraud,NY,40-49,Female,55,4509.58
2000-11-13,Government Documents or Benefits Fraud,MI,18-29,Male,72,1623.2
2000-11-17,Bank Fraud,PA,50-59,Female,83,
2000-11-17,Phone or Utilities Fraud,CA,18-29,Female,80,
2000-11-19,Credit Card Fraud,NY,30-39,Male,61,8624.85
2000-11-23,Bank Fraud,NY,40-49,Female,68,3432.61
2000-11-24,Employment Fraud,GA,18-29,Male,58,3301.9
2000-11-25,Government Documents or Benefits Fraud,NY,40-49,Male,71,38476.15
2000-11-26,Loan or Lease Fraud,OH,18-29,Female,84,
2000-11-27,Government Documents or Benefits Fraud,GA,18-29,Female,63,16830.77
2000-11-28,Bank Fraud,TX,50-59,Female,72,2892.93
2000-11-30,Credit Card Fraud,IL,40-49,Female,89,5006.84
2000-12-01,Credit Card Fraud,FL,50-59,Male,83,
2000-12-01,Credit Card Fraud,MI,50-59,Male,89,1651.55
2000-12-02,Phone or Utilities Fraud,IL,30-39,Female,79,2395.61
2000-12-02,Credit Card Fraud,CA,30-39,Female,76,325.47
2000-12-04,Credit Card Fraud,FL,30-39,Female,71,3989.75
2000-12-04,Credit Card Fraud,IL,30-39,Male,57,527.12
2000-12-05,Loan or Lease Fraud,CA,18-29,Female,89,2513.03
2000-12-05,Phone or Utilities Fraud,TX,40-49,Male,69,4704.38
2000-12-05,Employment Fraud,PA,18-29,Female,72,8253.24
2000-12-06,Employment Fraud,PA,40-49,Female,90,803.8
2000-12-06,Phone or Utilities Fraud,GA,40-49,Female,73,1379.69
2000-12-07,Credit Card Fraud,CA,40-49,Female,94,2250.61
2000-12-09,Credit Card Fraud,CA,50-59,Female,68,4553.53
2000-12-09,Loan or Lease Fraud,TX,18-29,Male,85,2047.98
2000-12-10,Tax-Related Fraud,NC,60+,Female,88,3421.75
2000-12-11,Bank Fraud,FL,40-49,Female,73,4832.44
2000-12-13,Government Documents or Benefits Fraud,TX,60+,Male,80,1202.63
2000-12-14,Employment Fraud,FL,18-29,Male,90,505.41
2000-12-18,Phone or Utilities Fraud,NY,18-29,Female,82,702.83
2000-12-19,Credit Card Fraud,MI,40-49,Male,71,2129.75
2000-12-20,Credit Card Fraud,CA,50-59,Male,71,1034.91
2000-12-20,Credit Card Fraud,CA,30-39,Female,92,2572.2
2000-12-20,Credit Card Fraud,PA,30-39,Male,80,4728.91
2000-12-22,Government Documents or Benefits Fraud,IL,40-49,Male,77,1980.16
2000-12-23,Employment Fraud,NC,30-39,Male,86,46936.79
2000-12-23,Credit Card Fraud,FL,30-39,Female,82,3481.85
2000-12-24,Phone or Utilities Fraud,CA,40-49,Male,65,5362.63
2000-12-25,Employment Fraud,TX,30-39,Male,79,1247.23
2000-12-25,Government Documents or Benefits Fraud,FL,30-39,Male,78,5483.31
2000-12-25,Credit Card Fraud,CA,40-49,Female,79,3995.61
2000-12-25,Loan or Lease Fraud,PA,18-29,Male,88,1865.94
2000-12-26,Loan or Lease Fraud,NY,40-49,Male,88,579.72
2000-12-26,Credit Card Fraud,TX,60+,Female,88,
2000-12-28,Credit Card Fraud,NC,40-49,Male,79,1132.93
2000-12-30,Bank Fraud,FL,18-29,Male,80,4472.82
2000-12-30,Employment Fraud,NY,50-59,Female,72,4183.19
2000-12-30,Credit Card Fraud,FL,50-59,Female,75,14186.59
2000-12-30,Credit Card Fraud,OH,40-49,Male,67,7427.12
2000-12-30,Employment Fraud,TX,50-59,Female,77,3662.08
2000-12-30,Tax-Related Fraud,NC,18-29,Male,81,7726.35
2000-12-31,Employment Fraud,PA,50-59,Female,77,6932.97
2000-12-31,Government Documents or Benefits Fraud,CA,40-49,Female,96,1984.24
2000-12-31,Credit Card Fraud,OH,60+,Male,85,4614.01
2001-01-02,Credit Card Fraud,TX,40-49,Female,116,8130.9
2001-01-03,Employment Fraud,IL,40-49,Female,125,9482.21
2001-01-04,Credit Card Fraud,TX,30-39,Male,124,3124.35
2001-01-05,Phone or Utilities Fraud,NC,50-59,Female,128,1184.63
2001-01-05,Loan or Lease Fraud,FL,50-59,Male,131,
2001-01-06,Credit Card Fraud,TX,18-29,Female,107,8295.33
2001-01-07,Phone or Utilities Fraud,TX,50-59,Male,107,1053.5
2001-01-08,Credit Card Fraud,MI,50-59,Male,122,3816.44
2001-01-09,Bank Fraud,CA,40-49,Female,121,5444.75
2001-01-10,Credit Card Fraud,NY,50-59,Female,111,31480.99
2001-01-10,Bank Fraud,FL,18-29,Female,116,1373.55
2001-01-15,Credit Card Fraud,CA,60+,Male,122,13712.02
2001-01-15,Bank Fraud,MI,30-39,Female,123,3565.65
2001-01-16,Credit Card Fraud,TX,30-39,Female,100,7251.53
2001-01-16,Government Documents or Benefits Fraud,FL,60+,Female,119,611.12
2001-01-17,Credit Card Fraud,CA,40-49,Female,106,1719.61
2001-01-20,Credit Card Fraud,OH,50-59,Male,128,13040.8
2001-01-20,Bank Fraud,CA,30-39,Female,141,2703.9
2001-01-21,Employment Fraud,FL,18-29,Male,119,2260.29
2001-01-22,Phone or Utilities Fraud,NY,30-39,Female,116,1973.68
2001-01-23,Credit Card Fraud,TX,60+,Other,128,5955.57
2001-01-26,Credit Card Fraud,MI,18-29,Female,128,925.69
2001-01-26,Credit Card Fraud,CA,30-39,Female,105,3697.02
2001-01-26,Credit Card Fraud,OH,50-59,Female,133,674.58
2001-01-27,Credit Card Fraud,TX,50-59,Female,119,1261.27
2001-01-27,Phone or Utilities Fraud,CA,50-59,Female,130,1181.19
2001-01-29,Employment Fraud,NC,40-49,Male,99,3718.76
2001-01-30,Loan or Lease Fraud,TX,50-59,Male,124,1004.27
2001-01-30,Credit Card Fraud,CA,50-59,Male,126,2103.78
2001-02-01,Government Documents or Benefits Fraud,FL,30-39,Female,130,1090.33
2001-02-01,Government Documents or Benefits Fraud,FL,30-39,Male,121,976.38
2001-02-01,Credit Card Fraud,CA,50-59,Female,139,2625.82
2001-02-01,Credit Card Fraud,NC,18-29,Female,131,2201.36
2001-02-03,Credit Card Fraud,IL,50-59,Female,130,998.37
2001-02-03,Credit Card Fraud,NC,40-49,Male,116,7526.56
2001-02-06,Credit Card Fraud,TX,18-29,Male,130,3128.16
2001-02-07,Bank Fraud,TX,40-49,Male,123,8253.62
2001-02-08,Employment Fraud,NC,60+,Male,124,849.91
2001-02-09,Phone or Utilities Fraud,TX,50-59,Female,114,4716.03
2001-02-10,Government Documents or Benefits Fraud,IL,60+,Male,125,
2001-02-10,Credit Card Fraud,NC,60+,Female,113,6438.56
2001-02-11,Bank Fraud,NY,18-29,Male,111,7701.25
2001-02-11,Credit Card Fraud,GA,60+,Male,138,7072.0
2001-02-12,Credit Card Fraud,NY,18-29,Female,129,361.19
2001-02-17,Loan or Lease Fraud,NC,18-29,Male,131,
2001-02-17,Credit Card Fraud,MI,18-29,Female,129,910.07
2001-02-20,Bank Fraud,TX,50-59,Male,119,2887.96
2001-02-21,Credit Card Fraud,CA,50-59,Female,126,6015.91
2001-02-22,Loan or Lease Fraud,CA,40-49,Male,129,1117.24
2001-02-23,Bank Fraud,GA,30-39,Male,148,
2001-02-23,Credit Card Fraud,TX,40-49,Male,127,
2001-02-24,Employment Fraud,OH,18-29,Female,145,7491.43
2001-02-27,Credit Card Fraud,NY,30-39,Male,125,8198.0
2001-02-27,Government Documents or Benefits Fraud,OH,30-39,Female,122,12085.2
2001-02-27,Credit Card Fraud,FL,18-29,Female,120,2148.97
2001-02-28,Government Documents or Benefits Fraud,IL,18-29,Female,132,6172.59
2001-02-28,Bank Fraud,MI,18-29,Male,115,987.24
