Reported_Date,Type,State,Age_Group,Gender,Cases,Monetary_Loss
2000-01-15,Loan or Lease Fraud,MI,30-39,Male,72,1760.13
2000-01-15,Government Documents or Benefits Fraud,NC,18-29,Male,94,2775.3
2000-01-17,Government Documents or Benefits Fraud,CA,50-59,Male,65,7816.75
2000-01-17,Credit Card Fraud,TX,30-39,Female,76,5701.92
2000-01-18,Government Documents or Benefits Fraud,IL,18-29,Female,96,1327.93
2000-01-19,Bank Fraud,PA,18-29,Male,103,14076.0
2000-01-21,Credit Card Fraud,NY,50-59,Male,87,1278.78
2000-01-21,Loan or Lease Fraud,FL,30-39,Female,100,1935.59
2000-01-22,Credit Card Fraud,FL,40-49,Female,79,8175.16
2000-01-27,Credit Card Fraud,GA,30-39,Male,93,
2000-01-29,Credit Card Fraud,IL,18-29,Female,98,4323.56
2000-01-29,Credit Card Fraud,NY,50-59,Male,104,7124.12
2000-01-29,Phone or Utilities Fraud,TX,18-29,Male,86,1806.77
2000-01-31,Bank Fraud,CA,18-29,Male,64,2654.31
2000-02-01,Credit Card Fraud,TX,30-39,Female,92,1757.65
2000-02-01,Phone or Utilities Fraud,FL,18-29,Male,101,2914.77
2000-02-01,Credit Card Fraud,CA,50-59,Female,102,988.42
2000-02-01,Bank Fraud,CA,40-49,Female,107,2551.89
2000-02-02,Bank Fraud,TX,18-29,Female,97,16576.08
2000-02-02,Phone or Utilities Fraud,TX,40-49,Female,84,1315.08
2000-02-08,Employment Fraud,FL,50-59,Female,113,29825.12
2000-02-08,Loan or Lease Fraud,OH,40-49,Female,111,8777.1
2000-02-10,Credit Card Fraud,OH,50-59,Female,89,12160.71
2000-02-10,Phone or Utilities Fraud,NY,18-29,Female,99,8044.66
2000-02-12,Bank Fraud,NC,50-59,Male,116,1973.58
2000-02-14,Credit Card Fraud,NY,30-39,Female,99,2603.86
2000-02-17,Bank Fraud,TX,50-59,Male,82,695.87
2000-02-18,Phone or Utilities Fraud,CA,30-39,Female,105,1371.91
2000-02-18,Credit Card Fraud,CA,60+,Female,99,4040.66
2000-02-19,Government Documents or Benefits Fraud,CA,30-39,Female,84,3112.27
2000-02-19,Credit Card Fraud,CA,50-59,Female,100,3844.28
2000-02-22,Credit Card Fraud,IL,18-29,Female,98,3666.37
2000-02-22,Loan or Lease Fraud,NY,60+,Male,95,794.94
2000-02-22,Credit Card Fraud,TX,18-29,Female,93,4117.47
2000-02-23,Credit Card Fraud,PA,18-29,Female,98,907.42
2000-02-23,Phone or Utilities Fraud,TX,30-39,Male,92,11450.5
2000-02-23,Bank Fraud,CA,30-39,Male,105,2687.64
2000-02-24,Credit Card Fraud,TX,18-29,Male,81,5991.5
2000-02-24,Employment Fraud,FL,50-59,Female,103,
2000-02-24,Government Documents or Benefits Fraud,CA,18-29,Female,111,10207.03
2000-02-27,Employment Fraud,CA,30-39,Female,88,
2000-02-28,Tax-Related Fraud,OH,50-59,Female,93,3355.9
2000-02-28,Credit Card Fraud,MI,18-29,Male,94,1899.84
2000-02-29,Credit Card Fraud,OH,40-49,Male,114,3873.54
2000-02-29,Tax-Related Fraud,FL,40-49,Male,106,449.9
2000-03-04,Government Documents or Benefits Fraud,TX,30-39,Female,95,25792.07
2000-03-05,Bank Fraud,OH,40-49,Male,97,3328.68
2000-03-08,Bank Fraud,NC,50-59,Male,86,2139.22
2000-03-09,Credit Card Fraud,FL,60+,Male,88,4470.74
2000-03-09,Credit Card Fraud,TX,30-39,Male,86,188.01
2000-03-12,Bank Fraud,TX,18-29,Male,91,1279.72
2000-03-12,Credit Card Fraud,PA,30-39,Male,107,6612.09
2000-03-13,Bank Fraud,NY,30-39,Male,92,4254.15
2000-03-13,Credit Card Fraud,NY,40-49,Male,123,9240.5
2000-03-13,Employment Fraud,OH,18-29,Female,100,3869.72
2000-03-14,Loan or Lease Fraud,NC,30-39,Male,107,2524.48
2000-03-16,Credit Card Fraud,FL,50-59,Female,99,3579.38
2000-03-19,Credit Card Fraud,NC,50-59,Female,94,3869.9
2000-03-19,Bank Fraud,PA,18-29,Male,95,
2000-03-19,Credit Card Fraud,IL,30-39,Male,91,1459.63
2000-03-19,Credit Card Fraud,IL,40-49,Female,102,3166.25
2000-03-20,Bank Fraud,GA,50-59,Female,96,5428.58
2000-03-22,Bank Fraud,FL,18-29,Male,109,6406.78
2000-03-22,Phone or Utilities Fraud,IL,40-49,Male,105,3817.62
2000-03-23,Bank Fraud,IL,30-39,Male,95,5379.73
2000-03-29,Loan or Lease Fraud,NY,40-49,Female,96,2116.75
2000-04-01,Loan or Lease Fraud,TX,40-49,Female,101,451.72
2000-04-01,Phone or Utilities Fraud,CA,18-29,Female,93,4385.21
2000-04-02,Credit Card Fraud,CA,18-29,Female,102,3877.18
2000-04-03,Loan or Lease Fraud,CA,18-29,Male,100,3343.36
2000-04-04,Credit Card Fraud,CA,40-49,Female,102,3362.38
2000-04-05,Credit Card Fraud,NY,50-59,Female,98,8084.29
2000-04-05,Credit Card Fraud,NC,18-29,Female,106,10759.86
2000-04-06,Loan or Lease Fraud,OH,30-39,Male,113,1884.5
2000-04-07,Loan or Lease Fraud,TX,30-39,Female,104,1268.44
2000-04-12,Government Documents or Benefits Fraud,PA,50-59,Male,88,7479.6
2000-04-14,Credit Card Fraud,NC,30-39,Male,91,10667.54
2000-04-15,Phone or Utilities Fraud,MI,30-39,Male,112,1494.06
2000-04-15,Credit Card Fraud,IL,30-39,Male,94,
2000-04-15,Employment Fraud,FL,18-29,Male,106,98306.35
2000-04-16,Employment Fraud,CA,40-49,Male,95,634.67
2000-04-17,Credit Card Fraud,CA,30-39,Male,107,
2000-04-18,Loan or Lease Fraud,IL,40-49,Female,94,11378.48
2000-04-18,Phone or Utilities Fraud,TX,50-59,Male,99,1176.1
2000-04-18,Government Documents or Benefits Fraud,IL,40-49,Female,101,4271.45
2000-04-19,Loan or Lease Fraud,MI,50-59,Male,100,2097.45
2000-04-19,Credit Card Fraud,CA,50-59,Male,101,3441.77
2000-04-20,Credit Card Fraud,CA,30-39,Female,102,12101.63
2000-04-21,Bank Fraud,GA,60+,Female,109,2555.65
2000-04-21,Bank Fraud,IL,50-59,Male,112,20876.62
2000-04-23,Bank Fraud,TX,40-49,Female,89,36561.36
2000-04-24,Credit Card Fraud,FL,40-49,Male,76,723.59
2000-04-25,Credit Card Fraud,NY,18-29,Female,104,
2000-04-25,Employment Fraud,NY,50-59,Female,93,1239.96
2000-04-25,Bank Fraud,GA,30-39,Male,92,2044.5
2000-04-25,Credit Card Fraud,FL,30-39,Male,93,1386.23
2000-04-27,Bank Fraud,CA,40-49,Female,100,11713.83
2000-04-29,Loan or Lease Fraud,NC,40-49,Female,87,4332.94
2000-04-29,Credit Card Fraud,NY,40-49,Female,103,10413.18
2000-05-01,Credit Card Fraud,MI,18-29,Female,101,9032.57
2000-05-02,Bank Fraud,CA,30-39,Male,88,3793.69
2000-05-02,Credit Card Fraud,NC,50-59,Female,98,4397.95
2000-05-02,Tax-Related Fraud,FL,30-39,Male,84,9606.72
2000-05-02,Credit Card Fraud,MI,30-39,Female,81,3531.01
2000-05-03,Tax-Related Fraud,GA,40-49,Female,88,2603.21
2000-05-03,Bank Fraud,CA,40-49,Female,82,6009.75
2000-05-04,Phone or Utilities Fraud,MI,40-49,Male,91,2016.29
2000-05-05,Tax-Related Fraud,IL,18-29,Male,81,283.42
2000-05-05,Credit Card Fraud,NC,40-49,Male,91,5116.1
2000-05-05,Employment Fraud,TX,18-29,Female,99,
2000-05-05,Bank Fraud,OH,60+,Male,93,10529.34
2000-05-06,Government Documents or Benefits Fraud,CA,40-49,Male,86,413.19
2000-05-06,Employment Fraud,OH,40-49,Female,97,1815.01
2000-05-08,Employment Fraud,MI,50-59,Male,89,4120.55
2000-05-09,Credit Card Fraud,OH,18-29,Female,84,5310.66
2000-05-09,Bank Fraud,NY,40-49,Male,93,13798.36
2000-05-12,Government Documents or Benefits Fraud,TX,18-29,Female,113,8370.42
2000-05-12,Phone or Utilities Fraud,IL,30-39,Male,96,663.99
2000-05-12,Credit Card Fraud,FL,40-49,Male,97,1692.56
2000-05-13,Phone or Utilities Fraud,PA,30-39,Female,73,1560.15
2000-05-14,Bank Fraud,NY,18-29,Male,80,4344.14
2000-05-14,Credit Card Fraud,CA,30-39,Female,90,2793.3
2000-05-15,Loan or Lease Fraud,IL,60+,Female,101,1453.55
2000-05-15,Credit Card Fraud,FL,30-39,Male,100,1368.96
2000-05-17,Loan or Lease Fraud,GA,30-39,Male,93,4228.42
2000-05-19,Credit Card Fraud,IL,40-49,Female,96,9408.59
2000-05-19,Loan or Lease Fraud,FL,60+,Female,90,747.26
2000-05-20,Bank Fraud,NY,30-39,Male,81,2677.4
2000-05-20,Phone or Utilities Fraud,PA,18-29,Male,104,1021.93
2000-05-21,Credit Card Fraud,PA,18-29,Female,97,1791.36
2000-05-21,Loan or Lease Fraud,TX,40-49,Male,100,6179.4
2000-05-22,Credit Card Fraud,TX,30-39,Male,73,2580.49
2000-05-22,Bank Fraud,TX,40-49,Male,98,13222.27
2000-05-22,Employment Fraud,NY,40-49,Female,99,46437.51
2000-05-23,Credit Card Fraud,NY,60+,Female,93,1114.7
2000-05-23,Phone or Utilities Fraud,TX,40-49,Male,91,1288.19
2000-05-27,Bank Fraud,CA,18-29,Male,81,31413.09
2000-05-27,Credit Card Fraud,FL,50-59,Male,81,10266.87
2000-05-27,Credit Card Fraud,GA,60+,Male,84,2517.47
2000-05-28,Loan or Lease Fraud,CA,18-29,Female,88,1112.65
2000-05-29,Government Documents or Benefits Fraud,IL,30-39,Female,94,2380.43
2000-05-29,Employment Fraud,MI,18-29,Male,84,2287.84
2000-05-30,Government Documents or Benefits Fraud,IL,50-59,Male,95,13047.67
2000-06-01,Credit Card Fraud,NY,50-59,Male,80,8462.98
2000-06-01,Loan or Lease Fraud,TX,30-39,Female,96,1892.7
2000-06-01,Government Documents or Benefits Fraud,NY,40-49,Female,106,
2000-06-01,Government Documents or Benefits Fraud,OH,40-49,Female,73,2327.09
2000-06-03,Bank Fraud,IL,18-29,Male,79,8013.44
2000-06-04,Government Documents or Benefits Fraud,NC,50-59,Male,79,2507.8
2000-06-04,Loan or Lease Fraud,TX,30-39,Male,75,2104.26
2000-06-04,Credit Card Fraud,NY,50-59,Female,63,19944.68
2000-06-04,Employment Fraud,MI,30-39,Female,102,2844.87
2000-06-04,Loan or Lease Fraud,MI,50-59,Male,72,7906.04
2000-06-05,Bank Fraud,NY,50-59,Female,66,1137.57
2000-06-05,Bank Fraud,GA,40-49,Male,86,11745.14
2000-06-06,Phone or Utilities Fraud,OH,30-39,Male,102,4925.19
2000-06-06,Government Documents or Benefits Fraud,NY,60+,Female,98,
2000-06-07,Government Documents or Benefits Fraud,NY,60+,Female,90,2524.97
2000-06-07,Phone or Utilities Fraud,TX,18-29,Male,84,16979.75
2000-06-07,Credit Card Fraud,TX,18-29,Female,90,1340.85
2000-06-09,Government Documents or Benefits Fraud,GA,40-49,Male,74,20566.09
2000-06-10,Credit Card Fraud,PA,40-49,Female,60,1776.28
2000-06-10,Government Documents or Benefits Fraud,GA,30-39,Male,69,7137.59
2000-06-10,Loan or Lease Fraud,CA,40-49,Female,80,3545.07
2000-06-12,Bank Fraud,MI,40-49,Male,83,3887.94
2000-06-14,Tax-Related Fraud,NC,50-59,Male,85,2840.41
2000-06-14,Tax-Related Fraud,CA,40-49,Male,77,2388.3
2000-06-16,Tax-Related Fraud,PA,30-39,Female,78,3254.37
2000-06-17,Government Documents or Benefits Fraud,CA,40-49,Female,68,7831.0
2000-06-17,Bank Fraud,FL,50-59,Male,69,10868.38
2000-06-18,Loan or Lease Fraud,NY,30-39,Male,71,3253.03
2000-06-19,Phone or Utilities Fraud,MI,18-29,Male,68,1318.65
2000-06-19,Employment Fraud,CA,40-49,Male,70,3586.83
2000-06-19,Phone or Utilities Fraud,NY,50-59,Female,76,1418.29
2000-06-20,Phone or Utilities Fraud,TX,30-39,Male,78,4044.15
2000-06-20,Loan or Lease Fraud,TX,50-59,Female,75,9119.82
2000-06-22,Phone or Utilities Fraud,GA,18-29,Female,74,3474.6
2000-06-23,Phone or Utilities Fraud,NC,50-59,Female,76,2760.71
2000-06-23,Loan or Lease Fraud,TX,40-49,Female,74,547.53
2000-06-24,Credit Card Fraud,PA,30-39,Female,79,597.17
2000-06-24,Loan or Lease Fraud,FL,30-39,Male,79,5800.94
2000-06-24,Employment Fraud,OH,18-29,Male,78,1481.56
2000-06-24,Credit Card Fraud,GA,40-49,Male,82,2583.15
2000-06-24,Credit Card Fraud,CA,40-49,Female,88,1129.92
2000-06-25,Loan or Lease Fraud,TX,50-59,Male,93,22391.02
2000-06-26,Phone or Utilities Fraud,IL,40-49,Female,84,
2000-06-27,Employment Fraud,FL,30-39,Male,72,5148.74
2000-06-28,Phone or Utilities Fraud,GA,50-59,Female,89,7519.58
2000-06-29,Bank Fraud,PA,50-59,Female,64,919.74
2000-06-29,Credit Card Fraud,NC,30-39,Female,82,3937.09
2000-07-03,Bank Fraud,CA,18-29,Male,62,
2000-07-03,Bank Fraud,TX,18-29,Female,52,464.46
2000-07-04,Credit Card Fraud,TX,18-29,Male,74,1079.74
2000-07-04,Credit Card Fraud,CA,30-39,Male,87,3183.68
2000-07-05,Loan or Lease Fraud,MI,30-39,Female,82,4951.2
2000-07-07,Loan or Lease Fraud,CA,30-39,Male,74,2203.85
2000-07-07,Credit Card Fraud,NY,50-59,Female,70,13697.87
2000-07-08,Credit Card Fraud,TX,40-49,Female,78,4190.71
2000-07-08,Loan or Lease Fraud,NY,50-59,Male,75,539.02
2000-07-08,Credit Card Fraud,TX,30-39,Female,78,2522.13
2000-07-08,Credit Card Fraud,NC,50-59,Female,72,5102.58
2000-07-09,Bank Fraud,OH,60+,Female,74,
2000-07-10,Bank Fraud,FL,50-59,Male,67,12911.2
2000-07-10,Credit Card Fraud,TX,18-29,Female,59,878.5
2000-07-10,Government Documents or Benefits Fraud,CA,40-49,Female,62,9937.21
2000-07-10,Phone or Utilities Fraud,CA,40-49,Female,65,4989.63
2000-07-11,Phone or Utilities Fraud,CA,18-29,Male,66,530.95
2000-07-11,Government Documents or Benefits Fraud,GA,40-49,Female,76,7409.65
2000-07-13,Phone or Utilities Fraud,FL,30-39,Male,56,4575.9
2000-07-13,Credit Card Fraud,GA,50-59,Female,70,3995.13
2000-07-14,Credit Card Fraud,GA,18-29,Male,65,28243.72
2000-07-15,Employment Fraud,PA,40-49,Female,57,7833.06
2000-07-17,Employment Fraud,OH,18-29,Male,84,8178.04
2000-07-18,Phone or Utilities Fraud,CA,18-29,Female,58,5217.31
2000-07-19,Bank Fraud,IL,40-49,Female,72,3550.74
2000-07-20,Credit Card Fraud,CA,40-49,Male,54,
2000-07-20,Credit Card Fraud,CA,30-39,Male,60,3719.93
2000-07-21,Phone or Utilities Fraud,NY,18-29,Male,76,919.08
2000-07-21,Credit Card Fraud,GA,50-59,Female,73,6436.21
2000-07-21,Phone or Utilities Fraud,CA,30-39,Male,73,775.68
2000-07-21,Phone or Utilities Fraud,TX,18-29,Male,76,1685.98
2000-07-22,Bank Fraud,CA,50-59,Male,95,7041.12
2000-07-22,Credit Card Fraud,IL,18-29,Male,71,4185.17
2000-07-24,Credit Card Fraud,OH,18-29,Male,66,2694.85
2000-07-24,Government Documents or Benefits Fraud,CA,30-39,Male,57,8012.9
2000-07-27,Government Documents or Benefits Fraud,IL,50-59,Female,68,2982.89
2000-07-27,Bank Fraud,CA,60+,Male,73,1395.88
2000-07-29,Employment Fraud,PA,60+,Male,77,647.39
2000-07-29,Credit Card Fraud,TX,30-39,Female,62,2849.55
2000-07-30,Phone or Utilities Fraud,PA,50-59,Female,70,1965.27
2000-07-30,Bank Fraud,FL,40-49,Male,82,14512.54
2000-07-31,Loan or Lease Fraud,CA,30-39,Female,73,6187.77
2000-07-31,Employment Fraud,FL,30-39,Male,70,11823.88
2000-08-01,Phone or Utilities Fraud,CA,40-49,Male,73,8068.77
2000-08-02,Government Documents or Benefits Fraud,IL,40-49,Male,58,11384.29
2000-08-04,Bank Fraud,GA,18-29,Female,71,2575.58
2000-08-05,Credit Card Fraud,CA,50-59,Female,68,
2000-08-05,Credit Card Fraud,TX,30-39,Female,58,699.48
2000-08-05,Bank Fraud,FL,30-39,Male,72,922.31
2000-08-06,Loan or Lease Fraud,TX,30-39,Male,70,2919.74
2000-08-07,Credit Card Fraud,GA,30-39,Female,59,984.22
2000-08-07,Employment Fraud,GA,40-49,Male,70,2684.54
2000-08-07,Credit Card Fraud,MI,50-59,Male,72,1283.91
2000-08-10,Bank Fraud,FL,18-29,Male,50,6514.27
2000-08-10,Employment Fraud,OH,40-49,Female,49,4424.53
2000-08-12,Government Documents or Benefits Fraud,CA,60+,Female,58,
2000-08-15,Credit Card Fraud,CA,18-29,Female,61,4586.35
2000-08-16,Bank Fraud,FL,40-49,Female,81,2377.35
2000-08-19,Credit Card Fraud,NC,40-49,Female,66,2687.9
2000-08-20,Loan or Lease Fraud,FL,50-59,Male,49,3644.35
2000-08-21,Phone or Utilities Fraud,TX,18-29,Female,72,3724.08
2000-08-22,Credit Card Fraud,CA,50-59,Female,54,1498.43
2000-08-25,Employment Fraud,FL,18-29,Male,59,1091.74
2000-08-26,Government Documents or Benefits Fraud,PA,50-59,Female,61,9236.82
2000-08-26,Credit Card Fraud,GA,40-49,Female,71,2480.93
2000-08-27,Tax-Related Fraud,CA,60+,Male,59,2400.78
2000-08-27,Loan or Lease Fraud,CA,18-29,Other,56,2826.08
2000-08-29,Loan or Lease Fraud,IL,50-59,Male,51,5972.39
2000-08-29,Phone or Utilities Fraud,NC,60+,Male,64,3442.74
2000-08-30,Employment Fraud,MI,30-39,Male,57,2601.52
2000-08-30,Credit Card Fraud,OH,40-49,Female,72,
2000-08-31,Government Documents or Benefits Fraud,FL,40-49,Female,69,5332.22
2000-08-31,Credit Card Fraud,CA,18-29,Male,67,8713.89
2000-09-01,Credit Card Fraud,IL,40-49,Male,52,3061.42
2000-09-01,Loan or Lease Fraud,CA,30-39,Female,70,679.15
2000-09-02,Government Documents or Benefits Fraud,IL,60+,Female,66,17071.22
2000-09-02,Employment Fraud,PA,18-29,Male,58,2632.51
2000-09-04,Government Documents or Benefits Fraud,TX,30-39,Male,49,5167.74
2000-09-04,Phone or Utilities Fraud,FL,18-29,Female,38,3044.7
2000-09-07,Employment Fraud,FL,18-29,Female,46,1285.23
2000-09-07,Phone or Utilities Fraud,CA,50-59,Female,55,1753.21
2000-09-07,Loan or Lease Fraud,CA,50-59,Male,42,3230.79
2000-09-08,Phone or Utilities Fraud,IL,40-49,Male,52,607.95
2000-09-10,Bank Fraud,NY,18-29,Male,79,7284.05
2000-09-12,Bank Fraud,IL,18-29,Male,66,
2000-09-12,Bank Fraud,TX,40-49,Female,58,2840.65
2000-09-12,Bank Fraud,CA,60+,Male,59,3974.6
2000-09-13,Employment Fraud,CA,30-39,Male,59,1096.39
2000-09-14,Phone or Utilities Fraud,CA,30-39,Female,73,1423.74
2000-09-14,Government Documents or Benefits Fraud,TX,60+,Female,68,3561.41
2000-09-15,Loan or Lease Fraud,NY,30-39,Female,56,8215.99
2000-09-15,Employment Fraud,CA,30-39,Male,59,1594.71
2000-09-16,Credit Card Fraud,PA,50-59,Female,65,1915.67
2000-09-18,Credit Card Fraud,MI,18-29,Female,58,7710.63
2000-09-18,Bank Fraud,CA,40-49,Female,75,4532.32
2000-09-18,Bank Fraud,PA,40-49,Female,51,4332.64
2000-09-18,Government Documents or Benefits Fraud,MI,40-49,Female,61,1045.44
2000-09-20,Credit Card Fraud,GA,40-49,Male,68,14632.08
2000-09-20,Loan or Lease Fraud,CA,40-49,Male,60,1401.55
2000-09-21,Phone or Utilities Fraud,CA,18-29,Male,44,1507.77
2000-09-21,Government Documents or Benefits Fraud,MI,30-39,Female,43,6176.13
2000-09-21,Bank Fraud,CA,30-39,Female,64,6088.63
2000-09-21,Bank Fraud,PA,60+,Female,58,31738.85
2000-09-23,Loan or Lease Fraud,CA,18-29,Female,60,844.9
2000-09-24,Tax-Related Fraud,TX,18-29,Male,63,213.4
2000-09-28,Bank Fraud,MI,18-29,Male,57,45838.56
2000-09-29,Phone or Utilities Fraud,TX,18-29,Female,72,3496.83
2000-09-30,Government Documents or Benefits Fraud,TX,30-39,Male,80,2591.0
2000-09-30,Phone or Utilities Fraud,CA,30-39,Female,68,1160.4
2000-10-01,Phone or Utilities Fraud,CA,18-29,Female,29,211.69
2000-10-01,Tax-Related Fraud,NY,30-39,Male,75,3348.69
2000-10-03,Bank Fraud,GA,18-29,Male,51,29496.72
2000-10-04,Bank Fraud,CA,50-59,Male,56,6488.85
2000-10-11,Bank Fraud,NC,50-59,Male,54,1615.66
2000-10-13,Credit Card Fraud,NC,18-29,Male,72,3916.67
2000-10-13,Phone or Utilities Fraud,CA,30-39,Male,62,3494.83
2000-10-15,Credit Card Fraud,MI,60+,Female,64,33581.13
2000-10-17,Credit Card Fraud,GA,50-59,Female,42,1488.29
2000-10-19,Government Documents or Benefits Fraud,CA,30-39,Male,64,817.14
2000-10-20,Credit Card Fraud,OH,30-39,Female,63,4780.05
2000-10-20,Government Documents or Benefits Fraud,CA,40-49,Female,69,4442.39
2000-10-21,Credit Card Fraud,GA,50-59,Male,72,2180.07
2000-10-21,Credit Card Fraud,TX,50-59,Male,65,4201.95
2000-10-22,Credit Card Fraud,GA,40-49,Female,52,12873.51
2000-10-22,Phone or Utilities Fraud,NY,30-39,Female,62,16070.01
2000-10-23,Phone or Utilities Fraud,CA,40-49,Female,53,625.91
2000-10-23,Bank Fraud,CA,30-39,Male,62,12479.4
2000-10-25,Credit Card Fraud,GA,40-49,Female,72,3129.6
2000-10-27,Credit Card Fraud,TX,18-29,Female,67,10122.69
2000-10-30,Credit Card Fraud,CA,50-59,Female,61,2792.11
2000-11-01,Phone or Utilities Fraud,NY,60+,Male,80,2592.16
2000-11-01,Loan or Lease Fraud,NC,30-39,Male,74,1303.27
2000-11-01,Bank Fraud,NY,40-49,Male,67,11932.15
2000-11-02,Government Documents or Benefits Fraud,CA,40-49,Male,51,3325.78
2000-11-03,Bank Fraud,NC,40-49,Male,83,901.36
2000-11-04,Loan or Lease Fraud,PA,40-49,Female,64,6835.2
2000-11-06,Credit Card Fraud,PA,18-29,Male,68,2155.34
2000-11-07,Credit Card Fraud,PA,18-29,Male,72,9476.78
2000-11-08,Bank Fraud,MI,30-39,Female,65,1908.99
2000-11-09,Loan or Lease Fraud,IL,50-59,Female,71,2467.0
2000-11-11,Credit Card Fraud,CA,60+,Female,93,1336.77
2000-11-12,Employment Fraud,MI,50-59,Male,74,
2000-11-15,Bank Fraud,CA,30-39,Male,57,3536.83
2000-11-15,Credit Card Fraud,NY,18-29,Male,66,609.03
2000-11-15,Loan or Lease Fraud,FL,60+,Male,75,1680.78
2000-11-16,Phone or Utilities Fraud,FL,30-39,Male,75,1141.45
2000-11-17,Credit Card Fraud,IL,18-29,Male,82,512.77
2000-11-17,Loan or Lease Fraud,FL,50-59,Male,60,3390.04
2000-11-18,Phone or Utilities Fraud,TX,50-59,Female,67,649.73
2000-11-19,Phone or Utilities Fraud,PA,60+,Male,61,
2000-11-19,Loan or Lease Fraud,TX,18-29,Female,64,2488.29
2000-11-19,Credit Card Fraud,TX,50-59,Female,70,2290.96
2000-11-22,Bank Fraud,NC,18-29,Male,94,1576.86
2000-11-23,Bank Fraud,OH,40-49,Female,75,2244.64
2000-11-25,Employment Fraud,CA,50-59,Male,71,4089.66
2000-11-25,Tax-Related Fraud,CA,30-39,Female,51,1633.85
2000-11-25,Phone or Utilities Fraud,MI,18-29,Male,70,1005.54
2000-11-26,Employment Fraud,CA,30-39,Male,80,3273.44
2000-11-26,Loan or Lease Fraud,NC,60+,Female,84,3154.04
2000-11-27,Bank Fraud,CA,50-59,Male,62,2174.55
2000-11-27,Credit Card Fraud,OH,60+,Male,76,2403.73
2000-11-27,Credit Card Fraud,NY,18-29,Male,47,1569.79
2000-11-28,Credit Card Fraud,NY,18-29,Male,73,9839.23
2000-11-28,Phone or Utilities Fraud,CA,40-49,Female,69,2968.95
2000-11-30,Bank Fraud,GA,30-39,Female,67,2378.89
2000-11-30,Credit Card Fraud,IL,18-29,Male,74,3978.46
2000-11-30,Credit Card Fraud,TX,30-39,Male,62,2406.25
2000-12-01,Loan or Lease Fraud,PA,60+,Male,76,1007.27
2000-12-03,Loan or Lease Fraud,FL,50-59,Female,43,7103.13
2000-12-03,Phone or Utilities Fraud,PA,30-39,Female,85,1038.15
2000-12-03,Phone or Utilities Fraud,TX,18-29,Female,64,7195.6
2000-12-06,Government Documents or Benefits Fraud,TX,18-29,Male,85,1944.91
2000-12-07,Government Documents or Benefits Fraud,TX,40-49,Male,94,15695.14
2000-12-07,Government Documents or Benefits Fraud,TX,40-49,Female,87,655.74
2000-12-08,Credit Card Fraud,PA,50-59,Female,88,6505.67
2000-12-10,Phone or Utilities Fraud,NC,50-59,Other,73,6003.56
2000-12-10,Credit Card Fraud,CA,40-49,Female,61,1590.08
2000-12-10,Credit Card Fraud,CA,50-59,Female,68,1074.17
2000-12-12,Employment Fraud,CA,40-49,Female,78,33880.0
2000-12-13,Bank Fraud,TX,30-39,Male,74,529.14
2000-12-13,Loan or Lease Fraud,NY,40-49,Male,81,
2000-12-17,Bank Fraud,FL,18-29,Female,81,1378.22
2000-12-19,Phone or Utilities Fraud,NY,40-49,Female,80,515.6
2000-12-19,Employment Fraud,FL,18-29,Female,78,1472.61
2000-12-20,Phone or Utilities Fraud,CA,40-49,Male,98,1546.08
2000-12-22,Phone or Utilities Fraud,TX,40-49,Male,73,479.55
2000-12-22,Bank Fraud,NY,60+,Male,68,897.54
2000-12-23,Government Documents or Benefits Fraud,NC,40-49,Male,82,1055.87
2000-12-24,Government Documents or Benefits Fraud,CA,30-39,Male,63,
2000-12-24,Phone or Utilities Fraud,TX,50-59,Female,76,5801.13
2000-12-27,Bank Fraud,TX,50-59,Female,85,1523.47
2000-12-28,Loan or Lease Fraud,NC,50-59,Female,68,5487.81
2000-12-29,Employment Fraud,OH,30-39,Female,79,1574.23
2000-12-29,Phone or Utilities Fraud,TX,50-59,Male,67,3766.79
2000-12-30,Credit Card Fraud,CA,30-39,Male,71,647.21
2001-01-01,Bank Fraud,OH,50-59,Male,126,
2001-01-01,Credit Card Fraud,CA,18-29,Male,131,1288.82
2001-01-02,Government Documents or Benefits Fraud,OH,18-29,Male,145,3538.43
2001-01-03,Tax-Related Fraud,GA,18-29,Male,125,14774.64
